brand_name,product_id,image_url,in_stock,mrp,price,product_title,rating,rating_count,tags,product_url,listing_page_name,listing_url,listing_page_no,discount,discount_percent,log_rating_count,success_score,successful
Herbal Essences,2659739,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/4/e445df9HERAB00000002.jpg",True,1250,750,Herbal Essences Argan Oil Of Moroccan Shampoo & Conditioner With Free Neem Comb,4.4,1008,"FEATURED, BESTSELLER",https://www.nykaa.com/herbal-essences-argan-oil-of-moroccan-shampoo-conditioner-with-free-neem-comb/p/2659739,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,500,40.0,6.9167150203536085,72.57891918175599,1
Herbal Essences,1290145,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/e/ce412e3NYKHES0000017-new1.jpg",True,1575,1181,"Herbal Essences Aloe & Bamboo Shampoo + Conditioner For Soft Smooth Hair, No Sulphates & Paraben",4.4,1034,FEATURED,https://www.nykaa.com/herbal-essences-potent-aloe-bamboo-shampoo-and-conditioner-combo-sulphate-and-paraben-free/p/1290145,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,394,25.015873015873012,6.942156705699469,72.68404074122567,1
Herbal Essences,456559,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/e/3e962e3NYKHES0000001-new1.jpg",True,1250,688,"Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants",4.3,10879,"FEATURED, BESTSELLER",https://www.nykaa.com/herbal-essences-argan-oil-shampoo-conditioner-for-frizz-no-parabens-no-colourants-slash-save-hp2021/p/456559,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,562,44.96,9.294681520409934,81.40435108433543,1
Herbal Essences,3753166,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/e/6e5a792HERAB00000007.jpg",True,1575,945,"Herbal Essences Aloe & Bamboo Shampoo + Conditioner Kit For Soft Hair, Sulphate & Paraben Free",4.3,65,FEATURED,https://www.nykaa.com/herbal-essences-soha-aloe-bamboo-shampoo-conditioner-kit-for-soft-hair-sulphate-paraben-free/p/3753166,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,630,40.0,4.189654742026425,60.31107959768344,0
Herbal Essences,5360837,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/a/fa76e538001090222848(1).jpg",True,600,390,Herbal Essences Argan Oil Of Morocco Shampoo - For Frizz Free Hair - Paraben Free,4.3,8769,"FEATURED, BESTSELLER",https://www.nykaa.com/herbal-essences-argan-oil-of-morocco-shampoo-for-frizz-free-hair-paraben-free/p/5360837,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,210,35.0,9.079092085366229,80.51356506489937,1
Herbal Essences,4719645,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/1/6/168e2e3HERAB00000009-new1.jpg",True,730,533,"Herbal Essences Strawberry Shampoo & Conditioner For Voluminous Hair - No Parabens, No Colourants",4.7,304,"FEATURED, BESTSELLER",https://www.nykaa.com/herbal-essences-strawberry-shampoo-conditioner-for-voluminous-hair-no-parabens-no-colourants/p/4719645,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,197,26.986301369863014,5.720311776607412,70.63554483263248,0
Herbal Essences,4719644,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/3/d3512e3HERAB00000008-new1.jpg",True,730,533,"Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants",4.7,305,"FEATURED, BESTSELLER",https://www.nykaa.com/herbal-essences-argan-oil-shampoo-conditioner-for-frizz-no-parabens-no-colourants/p/4719644,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,197,26.986301369863014,5.723585101952381,70.6490697646579,0
Herbal Essences,1044492,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/9/f9ffe534902430930758(1).jpg",True,750,525,"Herbal Essences Aloe & Bamboo Shampoo For Soft Smooth Hair, No-Sulphates, Paraben and Silicones",4.3,503,FEATURED,https://www.nykaa.com/herbal-essences-potent-aloe-bamboo-shampoo-sulphates-silicones-and-paraben-free-400ml/p/1044492,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,225,30.0,6.222576268071369,68.71083292346383,0
Herbal Essences,5360839,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/1/0/1063e538001090222879(1).jpg",True,650,390,Herbal Essences Argan Oil Of Morocco Conditioner - For Frizz Free Hair - Paraben Free,4.4,5130,"FEATURED, BESTSELLER",https://www.nykaa.com/herbal-essences-argan-oil-of-morocco-conditioner-for-frizz-free-hair-paraben-free/p/5360839,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,260,40.0,8.543055850941965,79.29873675738285,1
Herbal Essences,1044490,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/7/8752e534902430930772(1).jpg",True,750,525,"Herbal Essences Aloe & Eucalyptus Shampoo For Soft Smooth Hair, No- Sulphates, Paraben and Silicones",4.3,512,FEATURED,https://www.nykaa.com/herbal-essences-potent-aloe-eucalyptus-shampoo-sulphates-silicones-and-paraben-free-400ml/p/1044490,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,225,30.0,6.240275845170769,68.78396515198367,0
Herbal Essences,5360838,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/f/ef6de538001090222541(1).jpg",True,600,390,Herbal Essences Strawberry & Mint Shampoo - For Cleansing & Volume - Paraben Free,4.1,2502,BESTSELLER,https://www.nykaa.com/herbal-essences-strawberry-mint-shampoo-for-cleansing-volume-paraben-free/p/5360838,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,210,35.0,7.8252452914317745,73.33284183360962,1
Herbal Essences,452442,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/1/f1d7e538001090222428(1).jpg",True,600,390,Herbal Essences Coconut Milk Shampoo For Hydration & Softness - No Parabens- No Colourants,4.2,2077,BESTSELLER,https://www.nykaa.com/herbal-essences-coconut-milk-shampoo-for-hydration-softness-no-parabens-no-colourants-400ml/p/452442,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,210,35.0,7.639161171659173,73.56396773595777,1
Herbal Essences,452443,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/d/addbe538001090222961(1).jpg",True,600,390,"Herbal Essences Cocoa Butter Shampoo For Hair Strengthening - No Parabens, No Colourants",4.3,1206,,https://www.nykaa.com/herbal-essences-cocoa-butter-shampoo-for-hair-strengthening-no-parabens-no-colourants-400ml/p/452443,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,210,35.0,7.095893221097532,72.3192589677851,1
Herbal Essences,5360840,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/b/fb4d8744902430517331.jpg",True,380,277,Herbal Essences Strawberry & Mint Conditioner - For Cleansing & Volume - Paraben Free,4.3,1093,,https://www.nykaa.com/herbal-essences-strawberry-mint-conditioner-for-cleansing-volume-paraben-free/p/5360840,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,103,27.105263157894736,6.9975959829819265,71.91310824224139,1
Herbal Essences,456560,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/4/a4512e3NYKHES0000002-new1.jpg",True,1250,875,"Herbal Essences Coconut Milk Shampoo & Conditioner For Hydration & Softness - No Parabens, No Colourants",4.3,3665,,https://www.nykaa.com/herbal-essences-bio-renew-hydrate-coconut-milk-shampoo-conditioner-combo/p/456560,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,375,30.0,8.20685642839965,76.90960678780682,1
Herbal Essences,452448,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/5/8517e538001090222459(1).jpg",True,650,423,Herbal Essences Bio:Renew Hydrate Coconut Milk Conditioner,4.4,1117,,https://www.nykaa.com/herbal-essences-bio-renew-hydrate-coconut-milk-conditioner-400ml/p/452448,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,227,34.92307692307692,7.0192966537150445,73.00277244168387,1
Herbal Essences,1044491,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/4/e4f7e534902430930765(1).jpg",True,825,578,Herbal Essences Aloe & Bamboo Conditioner Soft Smooth Hair- No- Sulphates and Paraben(400gm),4.4,467,,https://www.nykaa.com/herbal-essences-potent-aloe-bamboo-conditioner-sulphates-and-paraben-free-400ml/p/1044491,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,247,29.939393939393938,6.148468295917647,69.40462893202098,0
Herbal Essences,452449,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/5/4/54bae538001090222992(1).jpg",True,650,423,Herbal Essences Bio:Renew Strength Whipped Cocoa Butter Conditioner,4.4,711,,https://www.nykaa.com/herbal-essences-bio-renew-strength-whipped-cocoa-butter-conditioner-400ml/p/452449,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,227,34.92307692307692,6.568077911411976,71.13839839538787,1
Herbal Essences,456562,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/2/32982e3NYKHES0000005-new1.jpg",True,1250,875,"Herbal Essences Cocoa Butter Shampoo & Conditioner For Hair Strengthening - No Parabens, No Colourants",4.3,2165,,https://www.nykaa.com/herbal-essences-bio-renew-strength-whipped-cocoa-butter-shampoo-conditioner-combo/p/456562,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,375,30.0,7.680637427560936,74.7353419449414,1
Herbal Essences,1290147,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/7/c7022e3NYKHES0000018-new1.jpg",True,1575,1103,"Herbal Essences Aloe & Eucalyptus Shampoo + Aloe & Bamboo Conditioner, No- Sulphates & Paraben",4.4,1036,,https://www.nykaa.com/herbal-essences-potent-aloe-eucalyptus-shampoo-and-bamboo-conditioner-sulphate-and-paraben-free/p/1290147,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,1,472,29.968253968253965,6.9440872082295275,72.6920173132869,1
Herbal Essences,6604347,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/f/7ff32e3HERAB00000031-new1.jpg",True,980,667,Herbal Essences Strawberry Shampoo + Strawberry Conditioner,4.1,1985,,https://www.nykaa.com/herbal-essences-strawberry-shampoo-strawberry-conditioner/p/6604347,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,2,313,31.93877551020408,7.593877844605118,72.37686323037231,1
Herbal Essences,1135934,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/0/7033cb2nykhes0000013.jpg",True,1850,1295,Herbal Essences Argan 2 Shampoo + Conditioner,4.3,9506,,https://www.nykaa.com/herbal-essences-argan-2-shampoo-conditioner/p/1135934,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,2,555,30.0,9.15978364835903,80.84697155203015,1
Herbal Essences,6604346,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/9/99be2e3HERAB00000030-new1.jpg",True,980,667,Herbal Essences Argan Shampoo + Argan Conditioner,4.2,6170,,https://www.nykaa.com/herbal-essences-argan-shampoo-argan-conditioner/p/6604346,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,2,313,31.93877551020408,8.727616178321068,78.06131475355656,1
Herbal Essences,1135937,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/b/5/b553cb2nykhes0000016.jpg",True,1850,1295,Herbal Essences Cocoa Butter 2 Shampoo + Conditioner,4.4,1933,,https://www.nykaa.com/herbal-essences-argan-2-shampoo-conditioner/p/1135937,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,2,555,30.0,7.56734567601324,75.26723594347777,1
Herbal Essences,1135936,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/8/f89acb2nykhes0000015.jpg",True,1850,1295,Herbal Essences Coconut 2 Shampoo + Conditioner,4.3,3213,,https://www.nykaa.com/herbal-essences-argan-2-shampoo-conditioner/p/1135936,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,2,555,30.0,8.075271546297458,76.36591607623733,1
Herbal Essences,456563,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/a/3ae72e3NYKHES0000006-new1.jpg",True,1250,875,"Herbal Essences Strawberry Shampoo & Conditioner For Volume - No Parabens, No Colourants",4.1,3009,,https://www.nykaa.com/herbal-essences-bio-renew-clean-white-strawberry-sweet-mint-shampoo-conditioner-combo/p/456563,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,2,375,30.0,8.009695357742922,74.0949642461514,1
Herbal Essences,1135935,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/f/9fb2cb2nykhes0000014.jpg",True,1850,1295,Herbal Essences Strawberry 2 Shampoo + Conditioner,4.1,2669,,https://www.nykaa.com/herbal-essences-argan-2-shampoo-conditioner/p/1135935,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,2,555,30.0,7.8898337513942955,73.59971250442824,1
Herbal Essences,594425,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/5/e/5eda21982309536_1.jpg",True,1250,750,Herbal Essences Argan Oil Of Moroccan Shampoo & Conditioner With Free Neem Comb,4.3,11761,,https://www.nykaa.com/slash-save-herbal-essences-argan-shampoo-and-conditioner-kit/p/594425,Herbal Essences,https://www.nykaa.com/brands/herbal-essences/c/594?ptype=lst&id=594,2,500,40.0,9.372629275019902,81.72642053100807,1
Kay Beauty,1229442,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/6/666b1cf8904330902657_1.jpg",True,1200,900,Kay Beauty Hydrating Foundation,4.4,4577,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-hydrating-foundation/p/1229442,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,300,25.0,8.429017500512511,78.82754591159065,1
Kay Beauty,4518371,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/2/8/28e5863KAYBE00000015_1.jpg",True,799,679,Kay Beauty Hd Liquid Concealer,4.4,1237,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-hd-liquid-concealer/p/4518371,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,120,15.018773466833544,7.121252453244542,73.42403984192958,1
Kay Beauty,1129386,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/8/48ea3ed8904330900660_1.jpg",True,799,639,Kay Beauty Matte Compact,4.4,2857,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-matte-compact/p/1129386,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,160,20.02503128911139,7.957877358489813,76.88085936999892,1
Kay Beauty,5093150,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/2/f2ad189KAYBE00000053_2.jpg",True,799,799,Kay Beauty Creme Blush,4.5,2010,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-creme-blush-sweetheart-pink/p/5093150,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,0,0.0,7.606387389772652,76.42855095775322,1
Kay Beauty,1010793,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/9/8904330901544_1.jpg",True,999,749,Kay Beauty Matte Drama Long Stay Lipstick,4.4,3696,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-matte-lipstick/p/1010793,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,250,25.025025025025027,8.215276958936633,77.94439926674745,1
Kay Beauty,1324436,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/9/8904330901650_1.jpg",True,1199,959,Kay Beauty Eyeshadow Palette,4.6,2181,FEATURED,https://www.nykaa.com/kay-beauty-eyekanvas-eyeshadow-palette/p/1324436,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,240,20.016680567139282,7.687997166393016,77.76575137783865,1
Kay Beauty,2662674,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/5/0/50223378904330900592_01.jpg",True,799,599,Kay Beauty Colour Correcting Primer,4.0,952,FEATURED,https://www.nykaa.com/kay-beauty-colour-correcting-primer/p/2662674,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,200,25.03128911138924,6.859614903654202,68.34298931973056,0
Kay Beauty,573594,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/b/dbebec98904330900424_1.jpg",True,249,249,Kay Beauty Waterproof 24 Hour Kajal - Spade - Black,4.5,14815,BESTSELLER,https://www.nykaa.com/kay-kohlstar-kajal-spade/p/573594,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,0,0.0,9.603462956885961,84.68019369053027,1
Kay Beauty,573181,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/b/b/bbe12608904330900035_2.jpg",True,799,639,Kay Beauty Matteinee Matte Lip Crayon Lipstick,4.3,15040,BESTSELLER,https://www.nykaa.com/kay-matteinee-lip-crayon/p/573181,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,160,20.02503128911139,9.618535084655214,82.74246965826164,1
Kay Beauty,1080669,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/9/8904330900714_1.jpg",True,799,639,Kay Beauty Matte Blush,4.5,4619,,https://www.nykaa.com/kay-beauty-matte-blush/p/1080669,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,160,20.02503128911139,8.438149984075785,79.86528008292998,1
Kay Beauty,692818,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/b/8b9e0208904330902039_1.jpg",True,799,679,Kay Beauty Ultra Black Volume & Length Mascara - Midnight,4.5,1760,,https://www.nykaa.com/kay-beauty-volume-length-mascara-midnight/p/692818,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,120,15.018773466833544,7.473637108496206,75.88004497640357,1
Kay Beauty,4970783,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/a/6a682f1KAYBE00000314_1.jpg",True,1598,1358,Kay Beauty Lip & Cheek Combo,4.8,6,,https://www.nykaa.com/kay-beauty-kay-beauty-lip-cheek-combo/p/4970783,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,240,15.018773466833544,1.9459101490553132,56.04023423274816,0
Kay Beauty,626907,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/b/5/b57e56c8904330901131_1.jpg",True,225,169,Kay Beauty Nail Nourish Nail Enamel Polish,4.3,22495,BESTSELLER,https://www.nykaa.com/kay-beauty-nail-nourish-nail-enamel-polish/p/626907,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,56,24.88888888888889,10.021092794610391,84.40578298329345,1
Kay Beauty,692836,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/b/e/bespoke-blue_1.jpg",True,499,399,Kay Beauty Quick Dry Liquid Eyeliner,4.4,9552,,https://www.nykaa.com/kay-beauty-eye-stylist-liquid-eyeliner/p/692836,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,100,20.04008016032064,9.164610520270008,81.86691552569954,1
Kay Beauty,4970778,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/5/3569424KAYBE00000309_1.jpg",True,474,356,Kay Beauty Glittery Glam Nails Look With Kay Beauty Nail Enamel Nail Polish,4.7,9,,https://www.nykaa.com/kay-beauty-glittery-glam-nails-look-with-kay-beauty-nail-enamel-nail-polish/p/4970778,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,118,24.894514767932492,2.302585092994046,56.51396625249839,0
Kay Beauty,6583638,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/f/7f58e57KAYBE00000048_1.jpg",True,599,599,Kay Beauty Gel Eye Pencil,4.4,606,,https://www.nykaa.com/kay-beauty-gel-eye-pencil/p/6583638,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,0,0.0,6.408528791059498,70.47916328122517,0
Kay Beauty,766520,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/1/3/13d2b778904330900912_1.jpg",True,799,599,Kay Beauty Matte HD Setting Loose Powder,4.5,4997,,https://www.nykaa.com/kay-beauty-hd-setting-loose-powder/p/766520,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,200,25.03128911138924,8.516793111394898,80.19022271440168,1
Kay Beauty,573572,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/d/9d8dd1a8904330900301_1.jpg",True,550,413,Kay Beauty Matte Action Lip Liner,4.5,5372,,https://www.nykaa.com/kay-matte-action-lip-pencil/p/573572,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,137,24.90909090909091,8.589141690728821,80.4891571356717,1
Kay Beauty,654428,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/o/coco-focus.jpg",True,599,509,Kay Beauty Contour Stick,4.3,5927,,https://www.nykaa.com/kay-beauty-contour-stick/p/654428,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,90,15.025041736227045,8.687442166975924,78.89532124073129,1
Kay Beauty,5722072,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/e/3e68a55KAYBE00000082_01.jpg",True,799,679,Kay Beauty HD Liquid Colour Corrector,4.4,565,,https://www.nykaa.com/kay-beauty-hd-liquid-colour-corrector/p/5722072,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,1,120,15.018773466833544,6.338594078203183,70.19020262564825,0
Kay Beauty,598027,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/5/2/529590c8904330901780_1.jpg",True,599,449,Kay Beauty Metallic Eyeshadow Stick Pencil,4.5,7879,,https://www.nykaa.com/kay-beauty-metal-show-eyeshadow-stick/p/598027,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,2,150,25.041736227045075,8.972083182851925,82.07141893517081,1
Kay Beauty,766529,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/9/a973b778904330900929_1.jpg",True,799,719,Kay Beauty HD Translucent Loose Powder - White,4.5,1497,,https://www.nykaa.com/kay-beauty-hd-translucent-loose-powder-white/p/766529,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,2,80,10.012515644555695,7.311886164077165,75.2117122267498,1
Kay Beauty,834303,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/d/6dfa9e68904330900837_1.jpg",True,799,639,Kay Beauty Illuminating Highlighter,4.1,3242,,https://www.nykaa.com/kay-beauty-illuminating-highlighter/p/834303,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,2,160,20.02503128911139,8.084254106307318,74.40303078398685,1
Kay Beauty,573592,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/1/a170ec98904330900448_1.jpg",True,450,405,Kay Beauty Smudgeproof Jet Black Gel Kajal - Onyx,4.3,2926,,https://www.nykaa.com/kay-ink-artist-gel-kajal-onyx/p/573592,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,2,45,10.0,7.9817332866918855,75.97942879812867,1
Kay Beauty,1503306,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/e/fed1a55KAYBE00000078_01.jpg",True,799,799,Kay Beauty HD Liquid Colour Corrector - Orange,4.4,566,,https://www.nykaa.com/kay-beauty-hd-liquid-colour-corrector/p/5722072,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,2,0,0.0,6.340359303727752,70.19749629575838,0
Kay Beauty,1375804,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/f/7f58e57KAYBE00000048_1.jpg",True,599,599,Kay Beauty Gel Eye Pencil - Blue,4.4,606,,https://www.nykaa.com/kay-beauty-gel-eye-pencil/p/6583638,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,2,0,0.0,6.408528791059498,70.47916328122517,0
Kay Beauty,772963,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/d/ed3155b8904330902107_1.jpg",True,1099,989,Kay Beauty Contour & Highlight Pro Palette - Contour Genius,4.2,551,,https://www.nykaa.com/kay-beauty-contour-palette/p/772963,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,2,110,10.009099181073704,6.313548046277095,68.08671585192214,0
Kay Beauty,595538,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/2/b/2be290c8904330901674_1.jpg",True,599,479,Kay Beauty Matte Eyeshadow Stick Pencil,4.4,2499,,https://www.nykaa.com/kay-beauty-matte-eyeshadow-stick/p/595538,Kay Beauty Products Online,https://www.nykaa.com/brands/kay-beauty/c/11433?ptype=lst&id=11433,2,120,20.03338898163606,7.824046010856292,76.32788657051984,1
